               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
112,0.01933,0.025719,0.0019051,0.96364,0.95092,0.96932,0.88969,0.014119,0.013404,0.0015573,0.002674,0.002674,0.002674
113,0.019007,0.025697,0.0018523,0.96436,0.95086,0.96974,0.88992,0.014113,0.013413,0.0015521,0.002608,0.002608,0.002608
114,0.01904,0.02533,0.0019118,0.96374,0.95365,0.96988,0.89048,0.014091,0.013384,0.0015488,0.002542,0.002542,0.002542
115,0.019026,0.025394,0.0018359,0.96671,0.95064,0.96976,0.89067,0.014076,0.013374,0.0015602,0.002476,0.002476,0.002476
116,0.018981,0.025082,0.0018096,0.97204,0.94532,0.96953,0.89095,0.014054,0.013359,0.0015649,0.00241,0.00241,0.00241
117,0.018961,0.024931,0.0018585,0.97095,0.94545,0.96907,0.89129,0.014044,0.01334,0.0015806,0.002344,0.002344,0.002344
118,0.018851,0.025061,0.0017756,0.96987,0.94562,0.96905,0.89102,0.014045,0.013352,0.0015894,0.002278,0.002278,0.002278
119,0.01879,0.024889,0.0018254,0.96859,0.94657,0.96882,0.89093,0.01403,0.013352,0.0015967,0.002212,0.002212,0.002212
120,0.018609,0.024524,0.0017538,0.97141,0.94525,0.96877,0.89126,0.01402,0.013361,0.0016002,0.002146,0.002146,0.002146
121,0.018542,0.02447,0.0017333,0.96734,0.94848,0.96853,0.89084,0.014011,0.01336,0.0016052,0.00208,0.00208,0.00208
122,0.018432,0.024248,0.0016617,0.96774,0.94782,0.96882,0.89113,0.014007,0.013362,0.001612,0.002014,0.002014,0.002014
123,0.018605,0.024364,0.001694,0.96881,0.94707,0.96879,0.89193,0.013992,0.013355,0.0016216,0.001948,0.001948,0.001948
124,0.018426,0.024168,0.0017307,0.96861,0.94705,0.96879,0.89192,0.013983,0.013359,0.0016244,0.001882,0.001882,0.001882
125,0.01832,0.024213,0.0016365,0.9692,0.94634,0.96902,0.89189,0.013981,0.01335,0.0016303,0.001816,0.001816,0.001816
126,0.018201,0.023715,0.0016631,0.96894,0.9463,0.96874,0.8917,0.013972,0.013342,0.0016337,0.00175,0.00175,0.00175
