               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.014312,           0.0077371,            0.002231,             0.96484,             0.94331,             0.96524,             0.80125,            0.011727,           0.0042639,           0.0023806,            0.004192,            0.004192,            0.004192
                  90,             0.01417,           0.0077496,           0.0022466,             0.96109,             0.94775,             0.96674,             0.80142,            0.011747,           0.0042885,           0.0022511,            0.004126,            0.004126,            0.004126
                  91,            0.014257,           0.0077247,           0.0022305,             0.96582,             0.94438,              0.9691,             0.80452,            0.011619,           0.0042001,           0.0022867,             0.00406,             0.00406,             0.00406
                  92,            0.014077,           0.0076932,           0.0021987,             0.96423,             0.94302,             0.96897,             0.79841,            0.011951,           0.0043262,           0.0022571,            0.003994,            0.003994,            0.003994
                  93,            0.014022,           0.0076442,           0.0021171,             0.96026,             0.95063,             0.96819,             0.80078,             0.01162,           0.0042181,           0.0022341,            0.003928,            0.003928,            0.003928
                  94,             0.01388,           0.0076347,           0.0021426,             0.95858,             0.94702,             0.96648,             0.79989,            0.011696,           0.0042214,           0.0023191,            0.003862,            0.003862,            0.003862
                  95,            0.013945,           0.0076317,            0.002143,             0.96065,             0.94308,             0.96608,             0.79942,            0.011813,           0.0042164,           0.0022686,            0.003796,            0.003796,            0.003796
                  96,            0.013835,           0.0075582,            0.002085,             0.95872,             0.94546,              0.9661,             0.79928,            0.011719,           0.0042116,           0.0022945,             0.00373,             0.00373,             0.00373
                  97,            0.013752,           0.0075017,           0.0020816,             0.96143,             0.94256,             0.96484,             0.79303,            0.011886,           0.0042278,           0.0022327,            0.003664,            0.003664,            0.003664
                  98,            0.013883,           0.0075461,           0.0020609,             0.96204,             0.94965,             0.96781,             0.80473,            0.011514,           0.0041217,           0.0022312,            0.003598,            0.003598,            0.003598
                  99,            0.013627,            0.007517,           0.0020423,             0.96107,             0.95146,             0.96873,             0.80274,             0.01163,           0.0041642,           0.0023072,            0.003532,            0.003532,            0.003532
                 100,            0.013596,           0.0074939,           0.0019959,             0.96394,             0.95056,             0.96682,             0.80366,            0.011588,           0.0041579,           0.0021994,            0.003466,            0.003466,            0.003466
                 101,            0.013517,           0.0073994,           0.0021206,             0.96446,             0.94991,             0.96554,             0.80362,            0.011579,           0.0041716,           0.0022007,              0.0034,              0.0034,              0.0034
                 102,            0.013394,           0.0073062,           0.0020322,             0.96324,              0.9525,             0.96674,              0.8036,            0.011526,           0.0041894,            0.002152,            0.003334,            0.003334,            0.003334
                 103,            0.013212,           0.0073387,            0.001996,             0.96509,             0.94716,             0.96804,             0.80436,            0.011541,           0.0041656,           0.0021836,            0.003268,            0.003268,            0.003268
                 104,            0.013328,           0.0073037,           0.0020727,             0.96531,             0.94709,             0.96817,             0.80248,            0.011534,           0.0041895,           0.0021878,            0.003202,            0.003202,            0.003202
                 105,            0.013223,           0.0073668,           0.0019501,             0.96007,             0.95121,             0.96878,             0.80276,            0.011494,           0.0041843,           0.0021173,            0.003136,            0.003136,            0.003136
                 106,            0.013087,           0.0073602,           0.0019723,              0.9599,             0.94777,             0.96666,             0.80316,            0.011487,           0.0042069,           0.0021782,             0.00307,             0.00307,             0.00307
                 107,            0.013121,           0.0073651,           0.0018815,             0.96735,             0.93952,             0.96637,             0.80485,            0.011472,           0.0042096,           0.0021995,            0.003004,            0.003004,            0.003004
                 108,            0.012918,           0.0071918,           0.0019394,             0.96396,             0.94142,             0.96705,             0.80738,            0.011423,           0.0041838,            0.002315,            0.002938,            0.002938,            0.002938
                 109,            0.012945,           0.0072548,           0.0018862,             0.96067,             0.94969,             0.96816,              0.8081,            0.011443,           0.0041997,           0.0021841,            0.002872,            0.002872,            0.002872
                 110,            0.012989,            0.007134,           0.0018728,             0.96353,             0.94733,             0.96822,             0.80686,            0.011481,           0.0042135,            0.002159,            0.002806,            0.002806,            0.002806
                 111,            0.012825,           0.0070889,            0.001949,             0.96264,             0.94489,             0.96487,             0.80497,            0.011357,           0.0041638,           0.0022257,             0.00274,             0.00274,             0.00274
                 112,            0.012508,           0.0070788,           0.0018288,             0.96105,             0.95019,             0.96709,             0.80954,             0.01128,           0.0041099,           0.0022372,            0.002674,            0.002674,            0.002674
                 113,            0.012573,           0.0071379,           0.0018594,             0.96989,             0.94778,             0.96849,             0.80716,            0.011285,           0.0041446,            0.002226,            0.002608,            0.002608,            0.002608
                 114,            0.012436,           0.0070393,            0.001867,             0.96727,             0.94663,             0.96742,             0.80569,            0.011362,           0.0041801,           0.0021866,            0.002542,            0.002542,            0.002542
                 115,            0.012421,           0.0069367,           0.0017734,             0.96108,             0.95159,             0.96931,             0.80654,            0.011327,           0.0041421,           0.0021707,            0.002476,            0.002476,            0.002476
                 116,            0.012264,           0.0068824,            0.001741,             0.96166,             0.95001,             0.96872,             0.80837,            0.011254,           0.0041146,           0.0021848,             0.00241,             0.00241,             0.00241
                 117,            0.012274,           0.0069615,           0.0017124,              0.9589,             0.95145,             0.96742,             0.80743,            0.011258,           0.0041317,           0.0022072,            0.002344,            0.002344,            0.002344
                 118,            0.012048,           0.0068494,           0.0017434,             0.96343,             0.94608,             0.96681,             0.80681,            0.011305,           0.0041878,           0.0022161,            0.002278,            0.002278,            0.002278
                 119,            0.012103,           0.0069792,           0.0016686,             0.96423,             0.94614,             0.96833,             0.80899,            0.011275,           0.0041633,           0.0022116,            0.002212,            0.002212,            0.002212
                 120,            0.012004,           0.0067982,           0.0016386,             0.96211,             0.94736,              0.9679,             0.80776,            0.011269,            0.004162,           0.0022248,            0.002146,            0.002146,            0.002146
                 121,            0.011881,           0.0067215,           0.0017781,             0.96181,             0.94777,             0.96664,             0.80482,            0.011308,           0.0042067,           0.0021851,             0.00208,             0.00208,             0.00208
                 122,            0.011935,           0.0067511,           0.0016599,             0.95888,             0.95015,             0.96705,             0.80711,            0.011287,           0.0042115,           0.0022345,            0.002014,            0.002014,            0.002014
                 123,            0.011812,           0.0066879,           0.0016711,             0.96023,             0.94831,             0.96646,             0.80516,            0.011342,           0.0042286,           0.0022632,            0.001948,            0.001948,            0.001948
                 124,             0.01185,           0.0067983,           0.0016664,             0.95853,             0.94728,             0.96716,             0.80624,            0.011261,           0.0042002,           0.0022672,            0.001882,            0.001882,            0.001882
