               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 118,            0.011578,           0.0068744,           0.0016766,              0.9627,             0.95468,             0.97411,             0.83042,             0.01034,           0.0039105,           0.0022059,            0.002278,            0.002278,            0.002278
                 119,            0.011557,           0.0069875,           0.0016215,             0.96349,             0.95353,             0.97368,             0.83174,            0.010313,           0.0038986,           0.0021826,            0.002212,            0.002212,            0.002212
                 120,            0.011461,           0.0068615,           0.0016096,              0.9606,                0.95,             0.97378,             0.83022,            0.010328,           0.0038965,           0.0022157,            0.002146,            0.002146,            0.002146
                 121,            0.011339,            0.006796,           0.0016814,             0.96389,             0.95054,             0.97388,             0.83017,             0.01035,           0.0039008,            0.002224,             0.00208,             0.00208,             0.00208
                 122,            0.011333,           0.0068161,           0.0015858,              0.9606,             0.95421,             0.97397,             0.82973,            0.010352,           0.0039231,           0.0021431,            0.002014,            0.002014,            0.002014
                 123,            0.011202,            0.006695,           0.0015685,               0.963,             0.95347,               0.975,             0.82995,            0.010321,           0.0039164,           0.0020871,            0.001948,            0.001948,            0.001948
                 124,            0.011158,           0.0068149,           0.0016468,             0.96468,             0.95189,             0.97446,             0.82962,            0.010307,           0.0039097,           0.0020541,            0.001882,            0.001882,            0.001882
                 125,            0.011132,           0.0067175,           0.0015181,             0.96641,             0.94999,             0.97425,              0.8299,            0.010316,           0.0039177,           0.0020644,            0.001816,            0.001816,            0.001816
                 126,            0.011035,           0.0067527,           0.0015815,             0.96581,                0.95,             0.97433,             0.82907,            0.010309,           0.0039097,           0.0020784,             0.00175,             0.00175,             0.00175
                 127,            0.010993,           0.0068072,           0.0015459,             0.96549,             0.94873,             0.97301,             0.82885,            0.010303,           0.0039102,           0.0021019,            0.001684,            0.001684,            0.001684
                 128,            0.010841,           0.0066646,           0.0014682,              0.9638,             0.94931,             0.97306,             0.82877,            0.010328,           0.0039334,           0.0020771,            0.001618,            0.001618,            0.001618
                 129,            0.010897,           0.0066535,           0.0015233,             0.96286,             0.95056,             0.97351,             0.82982,            0.010328,           0.0039361,           0.0020744,            0.001552,            0.001552,            0.001552
                 130,            0.010748,           0.0066067,           0.0014927,              0.9608,              0.9514,             0.97259,             0.82907,            0.010314,           0.0039329,           0.0020877,            0.001486,            0.001486,            0.001486
                 131,            0.010664,           0.0065389,           0.0015086,             0.96337,             0.94877,             0.97334,             0.83099,            0.010301,           0.0039308,           0.0021205,             0.00142,             0.00142,             0.00142
                 132,            0.010679,           0.0065522,           0.0013827,              0.9654,             0.95117,             0.97369,             0.83217,             0.01025,           0.0038946,           0.0021136,            0.001354,            0.001354,            0.001354
                 133,            0.010571,           0.0064597,           0.0014156,             0.96463,             0.95355,             0.97398,             0.83284,            0.010225,           0.0038744,            0.002083,            0.001288,            0.001288,            0.001288
                 134,            0.010604,            0.006571,           0.0013689,             0.96365,             0.95355,             0.97456,             0.83301,             0.01022,           0.0038766,           0.0020618,            0.001222,            0.001222,            0.001222
                 135,            0.010434,           0.0064437,           0.0013928,             0.96317,             0.95327,             0.97413,             0.83391,            0.010227,            0.003881,           0.0020691,            0.001156,            0.001156,            0.001156
                 136,            0.010501,           0.0065034,           0.0013898,             0.96457,             0.95113,             0.97329,              0.8328,            0.010256,           0.0038981,           0.0020928,             0.00109,             0.00109,             0.00109
                 137,            0.010439,           0.0064223,           0.0014856,             0.96577,             0.94633,             0.97267,             0.83196,            0.010246,           0.0038918,           0.0021281,            0.001024,            0.001024,            0.001024
                 138,            0.010329,           0.0064571,           0.0012741,             0.96354,               0.948,             0.97299,             0.83227,            0.010249,           0.0039039,           0.0021266,            0.000958,            0.000958,            0.000958
                 139,            0.010315,            0.006344,           0.0013641,             0.96295,             0.94736,             0.97323,             0.83176,            0.010269,           0.0039048,            0.002148,            0.000892,            0.000892,            0.000892
                 140,            0.010266,           0.0063049,           0.0013289,             0.96076,              0.9492,             0.97297,             0.83179,            0.010271,           0.0039143,           0.0021636,            0.000826,            0.000826,            0.000826
                 141,            0.010215,           0.0064026,            0.001218,             0.95887,             0.95154,             0.97313,             0.83248,             0.01026,           0.0038992,           0.0021646,             0.00076,             0.00076,             0.00076
                 142,            0.010136,             0.00629,           0.0013076,             0.96131,             0.95112,             0.97314,             0.83194,            0.010263,           0.0039029,           0.0021619,            0.000694,            0.000694,            0.000694
                 143,            0.010253,           0.0063491,           0.0013512,             0.96277,             0.95101,              0.9738,             0.83323,            0.010253,           0.0039048,           0.0021776,            0.000628,            0.000628,            0.000628
                 144,             0.01016,            0.006261,           0.0013357,             0.96528,             0.94821,             0.97349,             0.83322,            0.010258,           0.0039021,            0.002179,            0.000562,            0.000562,            0.000562
                 145,           0.0099634,            0.006153,           0.0012304,             0.96708,             0.94734,             0.97346,             0.83369,            0.010243,           0.0038951,            0.002169,            0.000496,            0.000496,            0.000496
                 146,            0.010059,           0.0062867,           0.0011964,              0.9678,             0.94718,             0.97351,             0.83365,            0.010242,           0.0038963,           0.0021552,             0.00043,             0.00043,             0.00043
                 147,            0.010016,           0.0062232,           0.0012543,              0.9663,             0.94752,             0.97359,             0.83387,            0.010242,           0.0038957,            0.002145,            0.000364,            0.000364,            0.000364
                 148,           0.0099893,           0.0062376,           0.0012592,             0.96622,             0.94696,             0.97298,             0.83362,            0.010242,           0.0039025,           0.0021341,            0.000298,            0.000298,            0.000298
                 149,            0.010065,           0.0063343,           0.0011772,              0.9663,             0.94632,             0.97305,             0.83365,            0.010241,           0.0039058,           0.0021301,            0.000232,            0.000232,            0.000232
